,Name,Year,Month,Day,Type
22650,The Phantom Of The Opera,2011,1,23,Musical
22652,Wicked,2011,1,23,Musical
22653,American Idiot,2011,1,30,Musical
22654,Billy Elliot: The Musical,2011,1,30,Musical
22655,Chicago,2011,1,30,Musical
22658,Jersey Boys,2011,1,30,Musical
22659,La Cage Aux Folles '10,2011,1,30,Musical
22661,Mamma Mia!,2011,1,30,Musical
22662,Mary Poppins,2011,1,30,Musical
22663,Memphis,2011,1,30,Musical
22664,Million Dollar Quartet,2011,1,30,Musical
22665,Spider-Man Turn Off The Dark,2011,1,30,Musical
22666,The Addams Family,2011,1,30,Musical
22668,The Lion King,2011,1,30,Musical
22669,The Phantom Of The Opera,2011,1,30,Musical
22671,Wicked,2011,1,30,Musical
22672,American Idiot,2011,2,6,Musical
22673,Billy Elliot: The Musical,2011,2,6,Musical
22674,Chicago,2011,2,6,Musical
22677,Jersey Boys,2011,2,6,Musical
22678,La Cage Aux Folles '10,2011,2,6,Musical
22680,Mamma Mia!,2011,2,6,Musical
22681,Mary Poppins,2011,2,6,Musical
22682,Memphis,2011,2,6,Musical
22683,Million Dollar Quartet,2011,2,6,Musical
22684,Spider-Man Turn Off The Dark,2011,2,6,Musical
22685,The Addams Family,2011,2,6,Musical
22687,The Lion King,2011,2,6,Musical
22689,The Phantom Of The Opera,2011,2,6,Musical
22690,Wicked,2011,2,6,Musical
22691,American Idiot,2011,2,13,Musical
22692,Billy Elliot: The Musical,2011,2,13,Musical
22693,Chicago,2011,2,13,Musical
22697,Jersey Boys,2011,2,13,Musical
22698,La Cage Aux Folles '10,2011,2,13,Musical
22700,Mamma Mia!,2011,2,13,Musical
22701,Mary Poppins,2011,2,13,Musical
22702,Memphis,2011,2,13,Musical
22703,Million Dollar Quartet,2011,2,13,Musical
22704,Rain: A Tribute To The Beatles On Broadway,2011,2,13,Musical
22705,Spider-Man Turn Off The Dark,2011,2,13,Musical
22707,The Addams Family,2011,2,13,Musical
22709,The Lion King,2011,2,13,Musical
22711,The Phantom Of The Opera,2011,2,13,Musical
22712,Wicked,2011,2,13,Musical
22713,American Idiot,2011,2,20,Musical
22714,Billy Elliot: The Musical,2011,2,20,Musical
22715,Chicago,2011,2,20,Musical
22719,Jersey Boys,2011,2,20,Musical
22720,La Cage Aux Folles '10,2011,2,20,Musical
22722,Mamma Mia!,2011,2,20,Musical
22723,Mary Poppins,2011,2,20,Musical
22724,Memphis,2011,2,20,Musical
22725,Million Dollar Quartet,2011,2,20,Musical
22726,Rain: A Tribute To The Beatles On Broadway,2011,2,20,Musical
22727,Spider-Man Turn Off The Dark,2011,2,20,Musical
22729,The Addams Family,2011,2,20,Musical
22731,The Lion King,2011,2,20,Musical
22733,The Phantom Of The Opera,2011,2,20,Musical
22734,Wicked,2011,2,20,Musical
22735,American Idiot,2011,2,27,Musical
22737,Billy Elliot: The Musical,2011,2,27,Musical
22738,Chicago,2011,2,27,Musical
22743,How To Succeed In Business Without Really Trying '11,2011,2,27,Musical
22744,Jersey Boys,2011,2,27,Musical
22745,La Cage Aux Folles '10,2011,2,27,Musical
22747,Mamma Mia!,2011,2,27,Musical
22748,Mary Poppins,2011,2,27,Musical
22749,Memphis,2011,2,27,Musical
22750,Million Dollar Quartet,2011,2,27,Musical
22751,Rain: A Tribute To The Beatles On Broadway,2011,2,27,Musical
22752,Spider-Man Turn Off The Dark,2011,2,27,Musical
22754,The Addams Family,2011,2,27,Musical
22755,The Book Of Mormon,2011,2,27,Musical
22757,The Lion King,2011,2,27,Musical
22758,The Phantom Of The Opera,2011,2,27,Musical
22759,Wicked,2011,2,27,Musical
22760,American Idiot,2011,3,6,Musical
22762,Billy Elliot: The Musical,2011,3,6,Musical
22763,Chicago,2011,3,6,Musical
22768,How To Succeed In Business Without Really Trying '11,2011,3,6,Musical
22769,Jersey Boys,2011,3,6,Musical
22770,La Cage Aux Folles '10,2011,3,6,Musical
22772,Mamma Mia!,2011,3,6,Musical
22773,Mary Poppins,2011,3,6,Musical
22774,Memphis,2011,3,6,Musical
22775,Million Dollar Quartet,2011,3,6,Musical
22776,Priscilla Queen Of The Desert,2011,3,6,Musical
22777,Rain: A Tribute To The Beatles On Broadway,2011,3,6,Musical
22778,Spider-Man Turn Off The Dark,2011,3,6,Musical
22780,The Addams Family,2011,3,6,Musical
22781,The Book Of Mormon,2011,3,6,Musical
22783,The Lion King,2011,3,6,Musical
22784,The Phantom Of The Opera,2011,3,6,Musical
22785,Wicked,2011,3,6,Musical
22786,American Idiot,2011,3,13,Musical
22787,Anything Goes '11,2011,3,13,Musical
22790,Billy Elliot: The Musical,2011,3,13,Musical
22791,Catch Me If You Can,2011,3,13,Musical
22792,Chicago,2011,3,13,Musical
22796,How To Succeed In Business Without Really Trying '11,2011,3,13,Musical
22797,Jersey Boys,2011,3,13,Musical
22799,La Cage Aux Folles '10,2011,3,13,Musical
22801,Mamma Mia!,2011,3,13,Musical
22802,Mary Poppins,2011,3,13,Musical
22803,Memphis,2011,3,13,Musical
22804,Million Dollar Quartet,2011,3,13,Musical
22805,Priscilla Queen Of The Desert,2011,3,13,Musical
22806,Rain: A Tribute To The Beatles On Broadway,2011,3,13,Musical
22807,Spider-Man Turn Off The Dark,2011,3,13,Musical
22809,The Addams Family,2011,3,13,Musical
22810,The Book Of Mormon,2011,3,13,Musical
22812,The Lion King,2011,3,13,Musical
22813,The Phantom Of The Opera,2011,3,13,Musical
22814,Wicked,2011,3,13,Musical
22815,American Idiot,2011,3,20,Musical
22816,Anything Goes '11,2011,3,20,Musical
22819,Billy Elliot: The Musical,2011,3,20,Musical
22820,Catch Me If You Can,2011,3,20,Musical
22821,Chicago,2011,3,20,Musical
22825,How To Succeed In Business Without Really Trying '11,2011,3,20,Musical
22826,Jersey Boys,2011,3,20,Musical
22828,La Cage Aux Folles '10,2011,3,20,Musical
22830,Mamma Mia!,2011,3,20,Musical
22831,Mary Poppins,2011,3,20,Musical
22832,Memphis,2011,3,20,Musical
22833,Million Dollar Quartet,2011,3,20,Musical
22834,Priscilla Queen Of The Desert,2011,3,20,Musical
22835,Rain: A Tribute To The Beatles On Broadway,2011,3,20,Musical
22836,Spider-Man Turn Off The Dark,2011,3,20,Musical
22838,The Addams Family,2011,3,20,Musical
22839,The Book Of Mormon,2011,3,20,Musical
22841,The Lion King,2011,3,20,Musical
22843,The Phantom Of The Opera,2011,3,20,Musical
22845,Wicked,2011,3,20,Musical
22846,American Idiot,2011,3,27,Musical
22847,Anything Goes '11,2011,3,27,Musical
22849,Baby It'S You!,2011,3,27,Musical
22851,Billy Elliot: The Musical,2011,3,27,Musical
22852,Catch Me If You Can,2011,3,27,Musical
22853,Chicago,2011,3,27,Musical
22858,How To Succeed In Business Without Really Trying '11,2011,3,27,Musical
22859,Jersey Boys,2011,3,27,Musical
22860,La Cage Aux Folles '10,2011,3,27,Musical
22862,Mamma Mia!,2011,3,27,Musical
22863,Mary Poppins,2011,3,27,Musical
22864,Memphis,2011,3,27,Musical
22865,Million Dollar Quartet,2011,3,27,Musical
22866,Priscilla Queen Of The Desert,2011,3,27,Musical
22867,Rain: A Tribute To The Beatles On Broadway,2011,3,27,Musical
22868,Rock Of Ages,2011,3,27,Musical
22869,Sister Act,2011,3,27,Musical
22870,Spider-Man Turn Off The Dark,2011,3,27,Musical
22872,The Addams Family,2011,3,27,Musical
22873,The Book Of Mormon,2011,3,27,Musical
22875,The Lion King,2011,3,27,Musical
22877,The Phantom Of The Opera,2011,3,27,Musical
22879,Wicked,2011,3,27,Musical
22880,Wonderland,2011,3,27,Musical
22881,American Idiot,2011,4,3,Musical
22882,Anything Goes '11,2011,4,3,Musical
22884,Baby It'S You!,2011,4,3,Musical
22886,Billy Elliot: The Musical,2011,4,3,Musical
22888,Catch Me If You Can,2011,4,3,Musical
22889,Chicago,2011,4,3,Musical
22894,How To Succeed In Business Without Really Trying '11,2011,4,3,Musical
22895,Jersey Boys,2011,4,3,Musical
22897,La Cage Aux Folles '10,2011,4,3,Musical
22899,Mamma Mia!,2011,4,3,Musical
22900,Mary Poppins,2011,4,3,Musical
22901,Memphis,2011,4,3,Musical
22902,Million Dollar Quartet,2011,4,3,Musical
22903,Priscilla Queen Of The Desert,2011,4,3,Musical
22904,Rain: A Tribute To The Beatles On Broadway,2011,4,3,Musical
22905,Rock Of Ages,2011,4,3,Musical
22906,Sister Act,2011,4,3,Musical
22907,Spider-Man Turn Off The Dark,2011,4,3,Musical
22909,The Addams Family,2011,4,3,Musical
22910,The Book Of Mormon,2011,4,3,Musical
22912,The Lion King,2011,4,3,Musical
22914,The People in the Picture,2011,4,3,Musical
22915,The Phantom Of The Opera,2011,4,3,Musical
22917,Wicked,2011,4,3,Musical
22918,Wonderland,2011,4,3,Musical
22919,American Idiot,2011,4,10,Musical
22920,Anything Goes '11,2011,4,10,Musical
22922,Baby It'S You!,2011,4,10,Musical
22924,Billy Elliot: The Musical,2011,4,10,Musical
22926,Catch Me If You Can,2011,4,10,Musical
22927,Chicago,2011,4,10,Musical
22932,How To Succeed In Business Without Really Trying '11,2011,4,10,Musical
22933,Jersey Boys,2011,4,10,Musical
22935,La Cage Aux Folles '10,2011,4,10,Musical
22937,Mamma Mia!,2011,4,10,Musical
22938,Mary Poppins,2011,4,10,Musical
22939,Memphis,2011,4,10,Musical
22940,Million Dollar Quartet,2011,4,10,Musical
22941,Priscilla Queen Of The Desert,2011,4,10,Musical
22942,Rain: A Tribute To The Beatles On Broadway,2011,4,10,Musical
22943,Rock Of Ages,2011,4,10,Musical
22944,Sister Act,2011,4,10,Musical
22945,Spider-Man Turn Off The Dark,2011,4,10,Musical
22947,The Addams Family,2011,4,10,Musical
22948,The Book Of Mormon,2011,4,10,Musical
22951,The Lion King,2011,4,10,Musical
22953,The People in the Picture,2011,4,10,Musical
22954,The Phantom Of The Opera,2011,4,10,Musical
22956,Wicked,2011,4,10,Musical
22957,Wonderland,2011,4,10,Musical
22958,American Idiot,2011,4,17,Musical
22959,Anything Goes '11,2011,4,17,Musical
22961,Baby It'S You!,2011,4,17,Musical
22963,Billy Elliot: The Musical,2011,4,17,Musical
22965,Catch Me If You Can,2011,4,17,Musical
22966,Chicago,2011,4,17,Musical
22970,How To Succeed In Business Without Really Trying '11,2011,4,17,Musical
22971,Jersey Boys,2011,4,17,Musical
22973,La Cage Aux Folles '10,2011,4,17,Musical
22975,Mamma Mia!,2011,4,17,Musical
22976,Mary Poppins,2011,4,17,Musical
22977,Memphis,2011,4,17,Musical
22978,Million Dollar Quartet,2011,4,17,Musical
22979,Priscilla Queen Of The Desert,2011,4,17,Musical
22980,Rain: A Tribute To The Beatles On Broadway,2011,4,17,Musical
22981,Rock Of Ages,2011,4,17,Musical
22982,Sister Act,2011,4,17,Musical
22983,Spider-Man Turn Off The Dark,2011,4,17,Musical
22985,The Addams Family,2011,4,17,Musical
22986,The Book Of Mormon,2011,4,17,Musical
22989,The Lion King,2011,4,17,Musical
22991,The People in the Picture,2011,4,17,Musical
22992,The Phantom Of The Opera,2011,4,17,Musical
22994,Wicked,2011,4,17,Musical
22995,Wonderland,2011,4,17,Musical
22996,American Idiot,2011,4,24,Musical
22997,Anything Goes '11,2011,4,24,Musical
22999,Baby It'S You!,2011,4,24,Musical
23001,Billy Elliot: The Musical,2011,4,24,Musical
23003,Catch Me If You Can,2011,4,24,Musical
23004,Chicago,2011,4,24,Musical
23008,How To Succeed In Business Without Really Trying '11,2011,4,24,Musical
23009,Jersey Boys,2011,4,24,Musical
23011,La Cage Aux Folles '10,2011,4,24,Musical
23013,Mamma Mia!,2011,4,24,Musical
23014,Mary Poppins,2011,4,24,Musical
23015,Memphis,2011,4,24,Musical
23016,Million Dollar Quartet,2011,4,24,Musical
23017,Priscilla Queen Of The Desert,2011,4,24,Musical
23018,Rain: A Tribute To The Beatles On Broadway,2011,4,24,Musical
23019,Rock Of Ages,2011,4,24,Musical
23020,Sister Act,2011,4,24,Musical
23022,The Addams Family,2011,4,24,Musical
23023,The Book Of Mormon,2011,4,24,Musical
23026,The Lion King,2011,4,24,Musical
23029,The People in the Picture,2011,4,24,Musical
23030,The Phantom Of The Opera,2011,4,24,Musical
23032,Wicked,2011,4,24,Musical
23033,Wonderland,2011,4,24,Musical
23034,Anything Goes '11,2011,5,1,Musical
23036,Baby It'S You!,2011,5,1,Musical
23038,Billy Elliot: The Musical,2011,5,1,Musical
23040,Catch Me If You Can,2011,5,1,Musical
23041,Chicago,2011,5,1,Musical
23044,How To Succeed In Business Without Really Trying '11,2011,5,1,Musical
23045,Jersey Boys,2011,5,1,Musical
23047,La Cage Aux Folles '10,2011,5,1,Musical
23049,Mamma Mia!,2011,5,1,Musical
23050,Mary Poppins,2011,5,1,Musical
23051,Memphis,2011,5,1,Musical
23052,Million Dollar Quartet,2011,5,1,Musical
23053,Priscilla Queen Of The Desert,2011,5,1,Musical
23054,Rain: A Tribute To The Beatles On Broadway,2011,5,1,Musical
23055,Rock Of Ages,2011,5,1,Musical
23056,Sister Act,2011,5,1,Musical
23058,The Addams Family,2011,5,1,Musical
23059,The Book Of Mormon,2011,5,1,Musical
23062,The Lion King,2011,5,1,Musical
23065,The People in the Picture,2011,5,1,Musical
23066,The Phantom Of The Opera,2011,5,1,Musical
23068,Wicked,2011,5,1,Musical
23069,Wonderland,2011,5,1,Musical
23070,Anything Goes '11,2011,5,8,Musical
23072,Baby It'S You!,2011,5,8,Musical
23074,Billy Elliot: The Musical,2011,5,8,Musical
23076,Catch Me If You Can,2011,5,8,Musical
23077,Chicago,2011,5,8,Musical
23080,How To Succeed In Business Without Really Trying '11,2011,5,8,Musical
23081,Jersey Boys,2011,5,8,Musical
23084,Mamma Mia!,2011,5,8,Musical
23085,Mary Poppins,2011,5,8,Musical
23086,Memphis,2011,5,8,Musical
23087,Million Dollar Quartet,2011,5,8,Musical
23088,Priscilla Queen Of The Desert,2011,5,8,Musical
23089,Rain: A Tribute To The Beatles On Broadway,2011,5,8,Musical
23090,Rock Of Ages,2011,5,8,Musical
23091,Sister Act,2011,5,8,Musical
23093,The Addams Family,2011,5,8,Musical
23094,The Book Of Mormon,2011,5,8,Musical
23097,The Lion King,2011,5,8,Musical
23100,The People in the Picture,2011,5,8,Musical
23101,The Phantom Of The Opera,2011,5,8,Musical
23103,Wicked,2011,5,8,Musical
23104,Wonderland,2011,5,8,Musical
23105,Anything Goes '11,2011,5,15,Musical
23107,Baby It'S You!,2011,5,15,Musical
23109,Billy Elliot: The Musical,2011,5,15,Musical
23111,Catch Me If You Can,2011,5,15,Musical
23112,Chicago,2011,5,15,Musical
23115,How To Succeed In Business Without Really Trying '11,2011,5,15,Musical
23116,Jersey Boys,2011,5,15,Musical
23119,Mamma Mia!,2011,5,15,Musical
23120,Mary Poppins,2011,5,15,Musical
23121,Memphis,2011,5,15,Musical
23122,Million Dollar Quartet,2011,5,15,Musical
23123,Priscilla Queen Of The Desert,2011,5,15,Musical
23124,Rain: A Tribute To The Beatles On Broadway,2011,5,15,Musical
23125,Rock Of Ages,2011,5,15,Musical
23126,Sister Act,2011,5,15,Musical
23127,Spider-Man Turn Off The Dark,2011,5,15,Musical
23129,The Addams Family,2011,5,15,Musical
23130,The Book Of Mormon,2011,5,15,Musical
23133,The Lion King,2011,5,15,Musical
23136,The People in the Picture,2011,5,15,Musical
23137,The Phantom Of The Opera,2011,5,15,Musical
23139,Wicked,2011,5,15,Musical
23140,Wonderland,2011,5,15,Musical
23141,Anything Goes '11,2011,5,22,Musical
23143,Baby It'S You!,2011,5,22,Musical
23145,Billy Elliot: The Musical,2011,5,22,Musical
23147,Catch Me If You Can,2011,5,22,Musical
23148,Chicago,2011,5,22,Musical
23151,How To Succeed In Business Without Really Trying '11,2011,5,22,Musical
23152,Jersey Boys,2011,5,22,Musical
23155,Mamma Mia!,2011,5,22,Musical
23156,Mary Poppins,2011,5,22,Musical
23157,Memphis,2011,5,22,Musical
23158,Million Dollar Quartet,2011,5,22,Musical
23159,Priscilla Queen Of The Desert,2011,5,22,Musical
23160,Rain: A Tribute To The Beatles On Broadway,2011,5,22,Musical
23161,Rock Of Ages,2011,5,22,Musical
23162,Sister Act,2011,5,22,Musical
23163,Spider-Man Turn Off The Dark,2011,5,22,Musical
23165,The Addams Family,2011,5,22,Musical
23166,The Book Of Mormon,2011,5,22,Musical
23169,The Lion King,2011,5,22,Musical
23172,The People in the Picture,2011,5,22,Musical
23173,The Phantom Of The Opera,2011,5,22,Musical
23175,Wicked,2011,5,22,Musical
23176,Anything Goes '11,2011,5,29,Musical
23178,Baby It'S You!,2011,5,29,Musical
23180,Billy Elliot: The Musical,2011,5,29,Musical
23182,Catch Me If You Can,2011,5,29,Musical
23183,Chicago,2011,5,29,Musical
23186,How To Succeed In Business Without Really Trying '11,2011,5,29,Musical
23187,Jersey Boys,2011,5,29,Musical
23189,Mamma Mia!,2011,5,29,Musical
23190,Mary Poppins,2011,5,29,Musical
23191,Memphis,2011,5,29,Musical
23192,Million Dollar Quartet,2011,5,29,Musical
23193,Priscilla Queen Of The Desert,2011,5,29,Musical
23194,Rain: A Tribute To The Beatles On Broadway,2011,5,29,Musical
23195,Rock Of Ages,2011,5,29,Musical
23196,Sister Act,2011,5,29,Musical
23197,Spider-Man Turn Off The Dark,2011,5,29,Musical
23199,The Addams Family,2011,5,29,Musical
23200,The Book Of Mormon,2011,5,29,Musical
23203,The Lion King,2011,5,29,Musical
23206,The People in the Picture,2011,5,29,Musical
23207,The Phantom Of The Opera,2011,5,29,Musical
23209,Wicked,2011,5,29,Musical
23210,Anything Goes '11,2011,6,5,Musical
23212,Baby It'S You!,2011,6,5,Musical
23214,Billy Elliot: The Musical,2011,6,5,Musical
23216,Catch Me If You Can,2011,6,5,Musical
23217,Chicago,2011,6,5,Musical
23219,How To Succeed In Business Without Really Trying '11,2011,6,5,Musical
23220,Jersey Boys,2011,6,5,Musical
23222,Mamma Mia!,2011,6,5,Musical
23223,Mary Poppins,2011,6,5,Musical
23224,Memphis,2011,6,5,Musical
23225,Million Dollar Quartet,2011,6,5,Musical
23226,Priscilla Queen Of The Desert,2011,6,5,Musical
23227,Rain: A Tribute To The Beatles On Broadway,2011,6,5,Musical
23228,Rock Of Ages,2011,6,5,Musical
23229,Sister Act,2011,6,5,Musical
23230,Spider-Man Turn Off The Dark,2011,6,5,Musical
23231,The Addams Family,2011,6,5,Musical
23232,The Book Of Mormon,2011,6,5,Musical
23235,The Lion King,2011,6,5,Musical
23238,The People in the Picture,2011,6,5,Musical
23239,The Phantom Of The Opera,2011,6,5,Musical
23241,Wicked,2011,6,5,Musical
23242,Anything Goes '11,2011,6,12,Musical
23244,Baby It'S You!,2011,6,12,Musical
23246,Billy Elliot: The Musical,2011,6,12,Musical
23248,Catch Me If You Can,2011,6,12,Musical
23249,Chicago,2011,6,12,Musical
23251,How To Succeed In Business Without Really Trying '11,2011,6,12,Musical
23252,Jersey Boys,2011,6,12,Musical
23254,Mamma Mia!,2011,6,12,Musical
23255,Mary Poppins,2011,6,12,Musical
23256,Memphis,2011,6,12,Musical
23257,Million Dollar Quartet,2011,6,12,Musical
23258,Priscilla Queen Of The Desert,2011,6,12,Musical
23259,Rain: A Tribute To The Beatles On Broadway,2011,6,12,Musical
23260,Rock Of Ages,2011,6,12,Musical
23261,Sister Act,2011,6,12,Musical
23262,Spider-Man Turn Off The Dark,2011,6,12,Musical
23263,The Addams Family,2011,6,12,Musical
23264,The Book Of Mormon,2011,6,12,Musical
23267,The Lion King,2011,6,12,Musical
23270,The People in the Picture,2011,6,12,Musical
23271,The Phantom Of The Opera,2011,6,12,Musical
23273,Wicked,2011,6,12,Musical
23274,Anything Goes '11,2011,6,19,Musical
23276,Baby It'S You!,2011,6,19,Musical
23278,Billy Elliot: The Musical,2011,6,19,Musical
23280,Catch Me If You Can,2011,6,19,Musical
23281,Chicago,2011,6,19,Musical
23283,How To Succeed In Business Without Really Trying '11,2011,6,19,Musical
23284,Jersey Boys,2011,6,19,Musical
23286,Mamma Mia!,2011,6,19,Musical
23287,Mary Poppins,2011,6,19,Musical
23289,Memphis,2011,6,19,Musical
23290,Priscilla Queen Of The Desert,2011,6,19,Musical
23291,Rain: A Tribute To The Beatles On Broadway,2011,6,19,Musical
23292,Rock Of Ages,2011,6,19,Musical
23293,Sister Act,2011,6,19,Musical
23294,Spider-Man Turn Off The Dark,2011,6,19,Musical
23295,The Addams Family,2011,6,19,Musical
23296,The Book Of Mormon,2011,6,19,Musical
23299,The Lion King,2011,6,19,Musical
23302,The People in the Picture,2011,6,19,Musical
23303,The Phantom Of The Opera,2011,6,19,Musical
23305,Wicked,2011,6,19,Musical
23306,Anything Goes '11,2011,6,26,Musical
23307,Baby It'S You!,2011,6,26,Musical
23309,Billy Elliot: The Musical,2011,6,26,Musical
23311,Catch Me If You Can,2011,6,26,Musical
23312,Chicago,2011,6,26,Musical
23314,How To Succeed In Business Without Really Trying '11,2011,6,26,Musical
23315,Jersey Boys,2011,6,26,Musical
23317,Mamma Mia!,2011,6,26,Musical
23318,Mary Poppins,2011,6,26,Musical
23320,Memphis,2011,6,26,Musical
23321,Priscilla Queen Of The Desert,2011,6,26,Musical
23322,Rain: A Tribute To The Beatles On Broadway,2011,6,26,Musical
23323,Rock Of Ages,2011,6,26,Musical
23324,Sister Act,2011,6,26,Musical
23325,Spider-Man Turn Off The Dark,2011,6,26,Musical
23326,The Addams Family,2011,6,26,Musical
23327,The Book Of Mormon,2011,6,26,Musical
